time,2t,stl1,ssr,ssrd
01/02/2019 6:00,13.40966796875,11.251708984375,0.0,0.0
01/02/2019 7:00,13.56982421875,11.353759765625,16770.0,19214.0
01/02/2019 8:00,13.88232421875,11.5498046875,159884.0,183198.0
01/02/2019 9:00,14.339111328125,11.712158203125,384360.0,440380.0
01/02/2019 10:00,14.545166015625,11.88623046875,774294.0,887182.0
01/02/2019 11:00,14.6220703125,12.33935546875,1536826.0,1761016.0
