time,2t,stl1,ssr,ssrd
07/02/2019 6:00,5.765869140625,5.77001953125,0.0,0.0
07/02/2019 7:00,6.299560546875,5.950439453125,97986.0,112626.0
07/02/2019 8:00,8.281494140625,7.58642578125,632008.0,726412.0
07/02/2019 9:00,10.594482421875,9.790771484375,1654364.0,1901460.0
07/02/2019 10:00,12.169677734375,11.3681640625,3077810.0,3537488.0
07/02/2019 11:00,13.079833984375,12.93359375,4739760.0,5447638.0
