time,2t,stl1,ssr,ssrd
06/02/2019 0:00,7.025146484375,6.649169921875,10531140.0,12097512.0
07/02/2019 1:00,6.94091796875,6.4736328125,0.0,0.0
07/02/2019 2:00,6.770751953125,6.340087890625,0.0,0.0
07/02/2019 3:00,6.518798828125,6.20654296875,0.0,0.0
07/02/2019 4:00,6.255859375,6.10498046875,0.0,0.0
07/02/2019 5:00,6.007568359375,5.9765625,0.0,0.0
