time,2t,stl1,ssr,ssrd
01/02/2019 18:00,13.693359375,11.95654296875,2986954.0,3422750.0
01/02/2019 19:00,14.228515625,12.02392578125,2986954.0,3422750.0
01/02/2019 20:00,14.38134765625,12.160888671875,2986954.0,3422750.0
01/02/2019 21:00,14.39599609375,12.18994140625,2986954.0,3422750.0
01/02/2019 22:00,14.417724609375,12.240234375,2986954.0,3422750.0
01/02/2019 23:00,14.37109375,12.2587890625,2986954.0,3422750.0
