time,2t,stl1,ssr,ssrd
31/01/2019 0:00,11.745361328125,10.068359375,7653354.0,8766252.0
01/02/2019 1:00,12.164306640625,10.30126953125,0.0,0.0
01/02/2019 2:00,12.526611328125,10.559814453125,0.0,0.0
01/02/2019 3:00,12.84716796875,10.785400390625,0.0,0.0
01/02/2019 4:00,13.07177734375,10.966552734375,0.0,0.0
01/02/2019 5:00,13.33642578125,11.130615234375,0.0,0.0
