time,2t,stl1,ssr,ssrd
07/02/2019 12:00,13.61328125,13.908935546875,6458482.0,7423034.0
07/02/2019 13:00,13.729736328125,14.131591796875,8045330.0,9246860.0
07/02/2019 14:00,13.534912109375,13.84423828125,9327934.0,10721004.0
07/02/2019 15:00,13.096923828125,13.204345703125,10169714.0,11688490.0
07/02/2019 16:00,12.501220703125,12.2138671875,10515810.0,12086266.0
07/02/2019 17:00,11.7890625,11.060302734375,10536294.0,12109806.0
